Frequency,Impedance,Phase,Real,Imaginary,Magnitude,
 2340 , 1,83173189077061E-04 ,-23,5742452995551 ,-1071 ,-846 , 1364,82856066247 
 2360 , 1,87646973410283E-04 ,-21,5072876959579 ,-1015 ,-863 , 1332,28900768564 
 2380 , 1,92038572347568E-04 ,-20,1806868610082 ,-972 ,-866 , 1301,82180040127 
 2400 , 1,99455035517159E-04 ,-18,3670444199166 ,-909 ,-863 , 1253,41533419693 
 2420 , 2,08813212574287E-04 ,-17,6583515882584 ,-858 ,-835 , 1197,24224783458 
 2440 , 2,16498584198715E-04 ,-17,3361272520935 ,-823 ,-810 , 1154,74196251803 
 2460 , 2,25750038535309E-04 ,-16,1483090846485 ,-773 ,-793 , 1107,41952303542 
 2480 , 2,35375576578925E-04 ,-14,7052720542099 ,-722 ,-779 , 1062,1322893124 
 2500 , 2,49927531522265E-04 ,-15,1786615634321 ,-686 ,-728 , 1000,28995796219 
 2520 , 2,60257161187525E-04 ,-15,3614851778143 ,-661 ,-697 , 960,588361370259 
 2540 , 2,7471051287359E-04 ,-17,0135725222245 ,-645 ,-642 , 910,048899785061 
 2560 , 2,88607223684749E-04 ,-17,3009571789854 ,-617 ,-608 , 866,229184454091 
 2580 , 3,0479986431581E-04 ,-19,2022137092978 ,-603 ,-556 , 820,210338876559 
 2600 , 3,17735888118235E-04 ,-21,5709637972211 ,-600 ,-509 , 786,8170054085 
 2620 , 3,36984763392366E-04 ,-22,5688734263989 ,-574 ,-470 , 741,873304547346 
 2640 , 3,48040582895671E-04 ,-25,9992539758474 ,-582 ,-421 , 718,30703741506 
 2660 , 3,63179944151128E-04 ,-29,7599356784028 ,-583 ,-366 , 688,364002545165 
 2680 , 3,65212654754757E-04 ,-33,6302806713746 ,-603 ,-324 , 684,532687313031 
 2700 , 3,7054322920547E-04 ,-36,98625096427 ,-612 ,-284 , 674,68511173732 
 2720 , 3,66819001547398E-04 ,-41,530600887942 ,-639 ,-237 , 681,535032115004 
 2740 , 3,62254551998126E-04 ,-45,4670496404339 ,-662 ,-195 , 690,122452902382 
 2760 , 3,60536841581514E-04 ,-47,9439750769307 ,-673 ,-167 , 693,410412382162 
 2780 , 3,45065644630977E-04 ,-51,2214965360395 ,-712 ,-134 , 724,499827467198 
 2800 , 3,30957496123878E-04 ,-54,4257173508851 ,-749 ,-98 , 755,384008303062 
 2820 , 3,15909994021341E-04 ,-55,8596412439647 ,-787 ,-83 , 791,364644143267 
 2840 , 3,08742458837562E-04 ,-58,1271296021292 ,-808 ,-53 , 809,736376853603 
 2860 , 2,95728587977471E-04 ,-60,1853690943444 ,-845 ,-25 , 845,369741592399 
 2880 , 2,84049647127473E-04 ,-60,9034781270262 ,-880 ,-15 , 880,127831624475 
 2900 , 2,69656412361597E-04 ,-61,0147735132499 ,-927 ,-14 , 927,105711340406 
 2920 , 2,63157748943116E-04 ,-61,8197048380879 ,-950 ,-1 , 950,000526315644 
 2940 , 2,49224374558667E-04 ,-61,0232139408836 ,-1003 ,-15 , 1003,11215723866 
 2960 , 2,42951456474315E-04 ,-61,6016132055153 ,-1029 ,-5 , 1029,01214764453 
 2980 , 2,38510423712872E-04 ,-60,8413705884072 ,-1048 ,-19 , 1048,17221867401 
 3000 , 2,27350716308073E-04 ,-59,9517691878091 ,-1099 ,-37 , 1099,62266255293 
 3020 , 2,25861119910365E-04 ,-59,6018194470939 ,-1106 ,-44 , 1106,87488001129 
 3040 , 2,18061025789319E-04 ,-58,9801757696477 ,-1145 ,-58 , 1146,46805450479 
 3060 , 2,12335762086138E-04 ,-59,1050964719441 ,-1176 ,-57 , 1177,38056719142 
 3080 , 2,07456378584239E-04 ,-57,7876244300157 ,-1202 ,-86 , 1205,07261192013 
 3100 , 2,04773762406882E-04 ,-57,3229361457453 ,-1217 ,-97 , 1220,85953327973 
 3120 , 2,02992905302709E-04 ,-56,9425172800736 ,-1227 ,-106 , 1231,57013604585 
 3140 , 2,00708709296877E-04 ,-55,1486810107424 ,-1237 ,-146 , 1245,58620737386 
 3160 , 1,99557314130551E-04 ,-55,0953667781618 ,-1244 ,-148 , 1252,77292435621 
 3180 , 1,99156723506502E-04 ,-54,1888544117234 ,-1244 ,-168 , 1255,29279453042 
 3200 , 1,98131039861097E-04 ,-52,8058809196638 ,-1246 ,-199 , 1261,79118716212 
 3220 , 1,97666754756656E-04 ,-52,0006255844411 ,-1246 ,-217 , 1264,75491697008 
 3240 , 1,95487734786789E-04 ,-51,5190680966436 ,-1258 ,-230 , 1278,85261074136 
 3260 , 1,96476167530627E-04 ,-50,8703362596006 ,-1249 ,-243 , 1272,41895616185 
 3280 , 1,95900882978784E-04 ,-50,9487040461646 ,-1253 ,-242 , 1276,15555478163 
 3300 , 1,96467430715523E-04 ,-49,9519349611943 ,-1245 ,-263 , 1272,47554003996 
 3320 , 1,98459393616069E-04 ,-50,0616337909327 ,-1233 ,-258 , 1259,70353655136 
 3340 , 1,97505073723632E-04 ,-49,4248533753921 ,-1236 ,-273 , 1265,79026698739 
 3360 , 1,99245760138373E-04 ,-49,1729026630028 ,-1224 ,-276 , 1254,73184386147 
 3380 , 2,01387098012357E-04 ,-49,1759925502622 ,-1211 ,-273 , 1241,39034956777 
 3400 , 2,01840588004981E-04 ,-48,9096698978596 ,-1207 ,-278 , 1238,60122719138 
 3420 , 2,03320247430768E-04 ,-49,7201687664581 ,-1202 ,-259 , 1229,58732914747 
 3440 , 2,01934592153312E-04 ,-49,235753650082 ,-1208 ,-271 , 1238,02463626537 
 3460 , 2,04025352871117E-04 ,-49,5337915373966 ,-1197 ,-262 , 1225,33791257759 
 3480 , 2,07108044868133E-04 ,-50,4118341734961 ,-1183 ,-240 , 1207,09941595545 
 3500 , 2,08756348559756E-04 ,-51,2456658947526 ,-1177 ,-221 , 1197,56836965578 
 3520 , 2,07088148384057E-04 ,-51,3798969937042 ,-1187 ,-220 , 1207,2153908893 
 3540 , 2,11287582706344E-04 ,-50,0287672205392 ,-1158 ,-243 , 1183,22145010983 
 3560 , 2,11345181582395E-04 ,-51,9000950182188 ,-1165 ,-205 , 1182,89898131666 
 3580 , 2,08399192095583E-04 ,-52,3313224200125 ,-1183 ,-199 , 1199,62077341133 
 3600 , 2,10329767353603E-04 ,-52,5841127644464 ,-1173 ,-192 , 1188,60969203519 
 3620 , 2,10303570222703E-04 ,-54,5338047698483 ,-1179 ,-152 , 1188,75775496945 
 3640 , 2,06853306440337E-04 ,-55,8958243141891 ,-1202 ,-126 , 1208,58595060509 
 3660 , 2,11739595670654E-04 ,-54,5322943660674 ,-1171 ,-151 , 1180,69555771164 
 3680 , 2,05062677512193E-04 ,-54,8599263461956 ,-1210 ,-149 , 1219,1394505962 
 3700 , 2,06637117430789E-04 ,-57,9462340244231 ,-1207 ,-83 , 1209,85040397563 
 3720 , 1,97874745708459E-04 ,-59,1580192854715 ,-1262 ,-60 , 1263,42550235461 
 3740 , 1,98558581750795E-04 ,-59,5130166430371 ,-1258 ,-52 , 1259,07426309968 
 3760 , 1,9930032874999E-04 ,-59,1841215515506 ,-1253 ,-59 , 1254,38829713929 
 3780 , 1,94393427663965E-04 ,-59,5626964634128 ,-1285 ,-52 , 1286,05170969133 
 3800 , 1,95037470141322E-04 ,-58,8390365439539 ,-1280 ,-68 , 1281,8049773659 
 3820 , 1,88957943473476E-04 ,-61,4036449970895 ,-1323 ,-11 , 1323,04572861258 
 3840 , 1,87937363439258E-04 ,-58,5616118081205 ,-1328 ,-77 , 1330,23043116597 
 3860 , 1,76553496208178E-04 ,-61,9609423510851 ,-1416 , 2 , 1416,00141242867 
 3880 , 1,73450374272853E-04 ,-58,6185995896675 ,-1439 ,-82 , 1441,33445112507 
 3900 , 1,75311257445326E-04 ,-62,2818032617075 ,-1426 , 10 , 1426,03506268254 
 3920 , 1,7497322327191E-04 ,-57,7058301326997 ,-1425 ,-104 , 1428,79004755772 
 3940 , 1,67111963451968E-04 ,-61,7651183631235 ,-1496 ,-3 , 1496,00300801837 
 3960 , 1,66126159268413E-04 ,-57,7645606597276 ,-1501 ,-108 , 1504,8803939184 
 3980 , 1,60202373450758E-04 ,-59,3458080747743 ,-1559 ,-69 , 1560,52619330789 
 4000 , 1,62112075018685E-04 ,-61,0997716801618 ,-1542 ,-21 , 1542,14298947925 
 4020 , 1,6813396656082E-04 ,-59,8758672296822 ,-1486 ,-52 , 1486,90954667727 
 4040 , 1,55481777185597E-04 ,-57,8857963307848 ,-1604 ,-112 , 1607,90546985823 
 4060 , 1,6007063721413E-04 ,-56,1475209705871 ,-1554 ,-156 , 1561,81048786336 
 4080 , 1,5369004766154E-04 ,-60,2595345712182 ,-1626 ,-46 , 1626,65054636821 
 4100 , 1,50730872249193E-04 ,-57,1766193617107 ,-1653 ,-136 , 1658,58524049866 
 4120 , 1,59712883235123E-04 ,-59,5367391945406 ,-1564 ,-64 , 1565,30891519853 
 4140 , 1,53147150688038E-04 ,-59,492610952855 ,-1631 ,-68 , 1632,41691978489 
 4160 , 1,51073949550355E-04 ,-55,6354128832902 ,-1645 ,-180 , 1654,81872118973 
 4180 , 1,49591833067582E-04 ,-58,9302959756861 ,-1669 ,-86 , 1671,21422923574 
 4200 , 1,49466765923197E-04 ,-54,0454250600013 ,-1657 ,-228 , 1672,61262700005 
 4220 , 1,4562159167916E-04 ,-57,6041750505896 ,-1712 ,-128 , 1716,77837824222 
 4240 , 1,46742399130389E-04 ,-57,6386526244809 ,-1699 ,-126 , 1703,66575360309 
 4260 , 1,579352644684E-04 ,-55,4598805884667 ,-1573 ,-177 , 1582,92703558945 
 4280 , 1,47407659023478E-04 ,-53,3008066572191 ,-1677 ,-253 , 1695,97700456109 
 4300 , 1,55402063729389E-04 ,-56,6372200718323 ,-1602 ,-147 , 1608,73024463395 
 4320 , 1,42778071528274E-04 ,-56,0782551863755 ,-1742 ,-177 , 1750,96916020814 
 4340 , 1,42816157586261E-04 ,-54,759059602077 ,-1737 ,-217 , 1750,50221365184 
 4360 , 1,42800337107349E-04 ,-55,8470277601037 ,-1741 ,-184 , 1750,69614725114 
 4380 , 1,50666148406007E-04 ,-52,6901775269076 ,-1638 ,-265 , 1659,29774302263 
 4400 , 1,43111464699341E-04 ,-56,7895183301433 ,-1740 ,-155 , 1746,8900938525 
 4420 , 1,50736132671214E-04 ,-56,7950555586024 ,-1652 ,-147 , 1658,52735883373 
 4440 , 1,41224795132608E-04 ,-54,8714218521664 ,-1757 ,-216 , 1770,22738652412 
 4460 , 1,42229214053533E-04 ,-53,7360842709723 ,-1740 ,-249 , 1757,72608787604 
 4480 , 1,40712398273437E-04 ,-54,7669997683333 ,-1763 ,-220 , 1776,67357722233 
 4500 , 1,4927788911416E-04 ,-54,5385821833693 ,-1661 ,-214 , 1674,7289332904 
 4520 , 1,40361816941506E-04 ,-56,7583973870831 ,-1774 ,-159 , 1781,11117002842 
 4540 , 1,41254525807477E-04 ,-57,6352512563914 ,-1765 ,-131 , 1769,85479630392 
 4560 , 1,45064224865504E-04 ,-57,3538170722804 ,-1718 ,-136 , 1723,37459654017 
 4580 , 1,37100454341557E-04 ,-56,6884319892047 ,-1816 ,-165 , 1823,48046328991 
 4600 , 1,41641354470761E-04 ,-54,916055692689 ,-1752 ,-214 , 1765,02124633105 
 4620 , 1,42257211486419E-04 ,-57,8338880760499 ,-1753 ,-124 , 1757,38015238593 
 4640 , 1,37227543594467E-04 ,-55,6405442996253 ,-1811 ,-198 , 1821,79170049707 
 4660 , 1,3791254855276E-04 ,-55,3548310723719 ,-1801 ,-206 , 1812,74294923467 
 4680 , 1,34417616468007E-04 ,-58,1806966708561 ,-1856 ,-120 , 1859,8752646347 
 4700 , 1,33748179950432E-04 ,-58,0455513726092 ,-1865 ,-125 , 1869,18431407927 
 4720 , 1,34348578877524E-04 ,-57,7505248382257 ,-1856 ,-134 , 1860,83099716229 
 4740 , 1,30162228252818E-04 ,-57,8794142025045 ,-1916 ,-134 , 1920,68008788554 
 4760 , 1,32954556490598E-04 ,-56,8152467018886 ,-1873 ,-166 , 1880,34172426184 
 4780 , 1,29003158448794E-04 ,-56,0752834030728 ,-1928 ,-196 , 1937,93704748116 
 4800 , 1,29834659567974E-04 ,-56,4862327994345 ,-1917 ,-181 , 1925,5259021888 
 4820 , 1,27164167928852E-04 ,-57,4164890200463 ,-1960 ,-153 , 1965,96261409011 
 4840 , 1,24042337663348E-04 ,-57,2981602988504 ,-2009 ,-161 , 2015,44089469277 
 4860 , 1,25777889050898E-04 ,-56,8578342290608 ,-1980 ,-174 , 1987,63075041618 
 4880 , 1,24065017784251E-04 ,-56,4410320146342 ,-2006 ,-191 , 2015,07245527301 
 4900 , 1,20751122944719E-04 ,-56,141886247373 ,-2060 ,-207 , 2070,37412078107 
 4920 , 1,21921921154914E-04 ,-55,55216732551 ,-2038 ,-226 , 2050,49262373704 
 4940 , 1,19849942862328E-04 ,-55,4943251051781 ,-2073 ,-232 , 2085,94175374098 
 4960 , 1,17193758989105E-04 ,-55,7444831105472 ,-2121 ,-228 , 2133,21939799918 
 4980 , 1,1706746307084E-04 ,-54,9679819253136 ,-2120 ,-257 , 2135,52077957579 
 5000 , 1,15743469635578E-04 ,-54,9129296671747 ,-2144 ,-262 , 2159,94907347372 
 5020 , 1,14641888396204E-04 ,-54,3704482839235 ,-2162 ,-285 , 2180,70378547844 
 5040 , 1,13288139876417E-04 ,-54,0142862043203 ,-2186 ,-302 , 2206,7623342807 
 5060 , 1,12267506544218E-04 ,-53,8517987413068 ,-2205 ,-311 , 2226,82419602446 
 5080 , 1,10815058510312E-04 ,-53,3404599685462 ,-2231 ,-335 , 2256,01108153307 
 5100 , 1,10835672312738E-04 ,-52,7476004105638 ,-2227 ,-358 , 2255,59149670325 
 5120 , 1,09630882035918E-04 ,-52,3639959589346 ,-2249 ,-377 , 2280,37935440575 
 5140 , 1,09084990606394E-04 ,-51,599766874955 ,-2255 ,-409 , 2291,79100268764 
 5160 , 1,08490748934986E-04 ,-51,2771622729551 ,-2265 ,-424 , 2304,34394134209 
 5180 , 1,08342120235608E-04 ,-50,4824308576727 ,-2262 ,-456 , 2307,50514625645 
 5200 , 1,08670962635093E-04 ,-50,0914088602113 ,-2252 ,-470 , 2300,52254933526 
 5220 , 1,08774866653028E-04 ,-49,7486950976117 ,-2247 ,-483 , 2298,32504228623 
 5240 , 1,07689726024562E-04 ,-49,4422262967805 ,-2267 ,-500 , 2321,48422350874 
 5260 , 1,08052821938447E-04 ,-49,1712448058659 ,-2257 ,-509 , 2313,68321081344 
 5280 , 1,07508814697302E-04 ,-49,2362910049338 ,-2269 ,-509 , 2325,39071985763 
 5300 , 1,07939480195041E-04 ,-48,4737668737791 ,-2253 ,-537 , 2316,11269155885 
 5320 , 1,08019380864948E-04 ,-48,4382055884484 ,-2251 ,-538 , 2314,39949014858 
 5340 , 1,06858636772612E-04 ,-48,1823401255193 ,-2273 ,-554 , 2339,53948459948 
 5360 , 1,07841551361396E-04 ,-48,2573885273381 ,-2253 ,-546 , 2318,21590884024 
 5380 , 1,0804782650234E-04 ,-47,8738019283587 ,-2245 ,-560 , 2313,79018063436 
 5400 , 1,07059165218359E-04 ,-48,1056128241171 ,-2268 ,-556 , 2335,15738227641 
 5420 , 1,07249594053923E-04 ,-47,9033874700862 ,-2262 ,-563 , 2331,01115398447 
 5440 , 1,06419058443413E-04 ,-47,9384177139391 ,-2280 ,-566 , 2349,20326919575 
 5460 , 1,07249623661195E-04 ,-47,8020423474227 ,-2261 ,-567 , 2331,01051048681 
 5480 , 1,07338951755678E-04 ,-47,790074699631 ,-2259 ,-567 , 2329,0706301012 
 5500 , 1,06782529244635E-04 ,-48,0159028744213 ,-2273 ,-561 , 2341,20695368863 
 5520 , 1,07013605978962E-04 ,-48,2125734927423 ,-2270 ,-552 , 2336,15153618082 
 5540 , 1,06646497616454E-04 ,-48,3357988527431 ,-2279 ,-549 , 2344,19325141935 
 5560 , 1,06084995359512E-04 ,-48,4334573043494 ,-2292 ,-548 , 2356,60094203495 
 5580 , 1,05812316737287E-04 ,-48,867222931357 ,-2302 ,-532 , 2362,673908943 
 5600 , 1,04143878646102E-04 ,-48,8800324214924 ,-2339 ,-540 , 2400,52515087845 
 5620 , 1,04553559056512E-04 ,-49,4421746877486 ,-2335 ,-515 , 2391,11898491062 
 5640 , 1,02905442795552E-04 ,-49,1823759476684 ,-2370 ,-534 , 2429,41474433659 
 5660 , 1,02012676435558E-04 ,-49,5337915373966 ,-2394 ,-524 , 2450,67582515518 
 5680 , 1,00874203297314E-04 ,-49,5317538825306 ,-2421 ,-530 , 2478,33431965907 
 5700 , 1,00732702845329E-04 ,-49,5966064734793 ,-2425 ,-528 , 2481,81566599939 
 5720 , 9,94320356575343E-05 ,-49,7343281041094 ,-2458 ,-529 , 2514,28021509139 
 5740 , 9,84800649024847E-05 ,-49,7600374069546 ,-2482 ,-533 , 2538,58484199366 
 5760 , 9,74769624338916E-05 ,-49,7025632400236 ,-2507 ,-541 , 2564,70856044113 
 5780 , 9,59401984228121E-05 ,-49,5825463010911 ,-2546 ,-555 , 2605,78989943549 
 5800 , 9,53205223917435E-05 ,-50,1545005638303 ,-2568 ,-533 , 2622,73006617151 
 5820 , 9,4629405264069E-05 ,-49,864024451195 ,-2584 ,-550 , 2641,88493314906 
 5840 , 9,37486955838651E-05 ,-50,043366716982 ,-2610 ,-547 , 2666,7037705752 
 5860 , 9,23275030858223E-05 ,-49,9227013032595 ,-2649 ,-561 , 2707,75220432003 
 5880 , 9,09852978203311E-05 ,-49,7153524744931 ,-2686 ,-579 , 2747,69667175982 
 5900 , 9,00400189320993E-05 ,-49,6959011496814 ,-2714 ,-586 , 2776,54317452475 
 5920 , 8,85608495290086E-05 ,-49,8575556680568 ,-2761 ,-588 , 2822,91781672793 
 5940 , 8,73658174138852E-05 ,-49,4076745981534 ,-2794 ,-618 , 2861,53105871664 
 5960 , 8,65031707089978E-05 ,-49,512483445352 ,-2823 ,-619 , 2890,06747326079 
 5980 , 8,48537646529421E-05 ,-49,2541792854015 ,-2875 ,-644 , 2946,24523758631 
 6000 , 8,34166339950005E-05 ,-49,2952211382081 ,-2925 ,-653 , 2997,0041708346 
 6020 , 8,23994726433751E-05 ,-49,1996326724961 ,-2960 ,-666 , 3034 
 6040 , 8,11255963431257E-05 ,-49,0749259957803 ,-3005 ,-683 , 3081,64144572337 
 6060 , 8,03481877102907E-05 ,-48,8219091821704 ,-3031 ,-703 , 3111,45785766094 
 6080 , 7,92143781025861E-05 ,-48,7112237873592 ,-3073 ,-719 , 3155,99271228563 
 6100 , 7,72997316487952E-05 ,-48,4711050446849 ,-3146 ,-750 , 3234,1638795831 
 6120 , 7,59506969980508E-05 ,-48,4052710917071 ,-3201 ,-767 , 3291,60902903124 
 6140 , 7,4634138240734E-05 ,-48,0097146828187 ,-3252 ,-803 , 3349,67356618522 
 6160 , 7,34851528310883E-05 ,-47,8110952754254 ,-3300 ,-827 , 3402,04776568466 
 6180 , 7,20053429992917E-05 ,-47,4875548360011 ,-3363 ,-863 , 3471,96457355198 
 6200 , 6,98580360133429E-05 ,-47,0826697932453 ,-3460 ,-914 , 3578,68635116295 
 6220 , 6,88371914017096E-05 ,-46,879494496987 ,-3508 ,-940 , 3631,75770116895 
 6240 , 6,72731607312216E-05 ,-46,4937303684654 ,-3583 ,-986 , 3716,19227166733 
 6260 , 6,56599254056831E-05 ,-45,9346202638194 ,-3661 ,-1046 , 3807,49747209371 
 6280 , 6,39253736824371E-05 ,-45,0853492170539 ,-3744 ,-1130 , 3910,81014624847 
 6300 , 6,2043677483359E-05 ,-44,7176977666855 ,-3850 ,-1189 , 4029,41943709016 
 6320 , 6,02322701920015E-05 ,-44,2657675745333 ,-3956 ,-1256 , 4150,59899291656 
 6340 , 5,87168389006575E-05 ,-43,2237834947942 ,-4034 ,-1362 , 4257,7223958356 
 6360 , 5,64948150636933E-05 ,-42,3272227909797 ,-4170 ,-1481 , 4425,18485489589 
 6380 , 5,4973643893957E-05 ,-41,3210217356486 ,-4258 ,-1597 , 4547,63378033016 
 6400 , 5,29488105465073E-05 ,-40,3467632109821 ,-4392 ,-1733 , 4721,54137967677 
 6420 , 5,10659209279606E-05 ,-39,1071059596459 ,-4514 ,-1895 , 4895,63284979583 
 6440 , 4,83701027771495E-05 ,-37,4571627748295 ,-4706 ,-2137 , 5168,48188542825 
 6460 , 4,60069957741339E-05 ,-34,7019471191428 ,-4834 ,-2482 , 5433,95620151653 
 6480 , 4,53989271923559E-05 ,-14,6870318672212 ,-3742 ,-4040 , 5506,73805442024 
 6500 , 4,69126774889413E-05 ,-10,8706122774901 ,-3353 ,-4142 , 5329,04991532262 
 6520 , 4,74113646650613E-05 ,-6,75453411885758 ,-3015 ,-4326 , 5272,99734496425 
 6540 , 4,77606437486936E-05 ,-3,6115754173434 ,-2753 ,-4452 , 5234,4353086078 
 6560 , 4,8926002492471E-05 ,-1,45521923014195 ,-2522 ,-4444 , 5109,75733278989 
 6580 , 4,96574212478826E-05 , 0,628589079095633 ,-2324 ,-4466 , 5034,49421491375 
 6600 , 5,00058760356716E-05 , 3,09270503647554 ,-2115 ,-4530 , 4999,41246548032 
 6620 , 5,05332995084076E-05 , 4,94420395931917 ,-1947 ,-4548 , 4947,23286292449 
 6640 , 5,12902756509077E-05 , 7,10441550720432 ,-1748 ,-4550 , 4874,21829630147 
 6660 , 5,22719319289338E-05 , 8,71516867881425 ,-1589 ,-4511 , 4782,68146545429 
 6680 , 5,2843366277089E-05 , 10,9451320936681 ,-1397 ,-4520 , 4730,96279841641 
 6700 , 5,26044403079597E-05 , 12,6829945126237 ,-1265 ,-4581 , 4752,45052578141 
 6720 , 5,33408973718215E-05 , 15,8630008502132 ,-995 ,-4580 , 4686,83528620326 
 6740 , 5,39901951927703E-05 , 18,5478139903632 ,-770 ,-4566 , 4630,47038647263 
 6760 , 5,49313997450937E-05 , 21,9772095436905 ,-487 ,-4525 , 4551,13106820711 
 6780 , 5,67295875741588E-05 , 24,9199603451174 ,-246 ,-4400 , 4406,8714526294 
 6800 , 5,81930993902845E-05 , 27,8665823561449 ,-19 ,-4296 , 4296,04201562322 
 6820 , 5,99608664791332E-05 , 30,4292681033042 , 168 ,-4166 , 4169,3860459305 
 6840 , 6,22623236062565E-05 , 33,4358512050469 , 372 ,-3998 , 4015,2693558465 
 6860 , 6,49523893433182E-05 , 35,9595677641265 , 525 ,-3813 , 3848,97310980474 
 6880 , 6,63204520454599E-05 , 38,5743740686557 , 684 ,-3707 , 3769,57623613053 
 6900 , 6,88449116388399E-05 , 40,9277466707612 , 805 ,-3541 , 3631,35043750944 
 6920 , 7,12905323792726E-05 , 43,6344744144524 , 938 ,-3379 , 3506,77701030448 
 6940 , 7,48999835471419E-05 , 46,527791137053 , 1054 ,-3167 , 3337,78444480766 
 6960 , 7,62503172124639E-05 , 49,6455605486273 , 1203 ,-3050 , 3278,67488476671 
 6980 , 7,99349979656245E-05 , 53,1855737444623 , 1325 ,-2833 , 3127,54120676291 
 7000 , 8,57479155716666E-05 , 56,9970721884877 , 1408 ,-2553 , 2915,52276616047 
 7020 , 8,96650484379573E-05 , 60,7156874402878 , 1502 ,-2349 , 2788,15440748894 
 7040 , 9,70565786535008E-05 , 65,1989730098338 , 1553 ,-2055 , 2575,81715189569 
 7060 , 1,04666984041633E-04 , 68,5183334766923 , 1548 ,-1819 , 2388,52778924592 
 7080 , 1,16070143220148E-04 , 73,383324376619 , 1530 ,-1516 , 2153,87000536244 
 7100 , 1,31352223885489E-04 , 77,1464530907755 , 1437 ,-1248 , 1903,27953806056 
